sample_key,container_key,subject_id,session_id,recording_id,label,existing_split,key_exists
S001R10-1,S001R10-1,S001,R10,S001R10,2,train,True
S001R10-3,S001R10-3,S001,R10,S001R10,3,train,True
S001R10-5,S001R10-5,S001,R10,S001R10,3,train,True
S001R10-7,S001R10-7,S001,R10,S001R10,2,train,True
S001R10-9,S001R10-9,S001,R10,S001R10,3,train,True
S001R10-11,S001R10-11,S001,R10,S001R10,2,train,True
S001R10-13,S001R10-13,S001,R10,S001R10,2,train,True
S001R10-15,S001R10-15,S001,R10,S001R10,3,train,True
S001R10-17,S001R10-17,S001,R10,S001R10,3,train,True
S001R10-19,S001R10-19,S001,R10,S001R10,2,train,True
S001R10-21,S001R10-21,S001,R10,S001R10,2,train,True
S001R10-23,S001R10-23,S001,R10,S001R10,3,train,True
S001R10-25,S001R10-25,S001,R10,S001R10,3,train,True
S001R10-27,S001R10-27,S001,R10,S001R10,2,train,True
S001R10-29,S001R10-29,S001,R10,S001R10,3,train,True
S001R12-1,S001R12-1,S001,R12,S001R12,1,train,True
S001R12-3,S001R12-3,S001,R12,S001R12,0,train,True
S001R12-5,S001R12-5,S001,R12,S001R12,1,train,True
S001R12-7,S001R12-7,S001,R12,S001R12,0,train,True
S001R12-9,S001R12-9,S001,R12,S001R12,0,train,True
S001R12-11,S001R12-11,S001,R12,S001R12,1,train,True
S001R12-13,S001R12-13,S001,R12,S001R12,1,train,True
S001R12-15,S001R12-15,S001,R12,S001R12,0,train,True
S001R12-17,S001R12-17,S001,R12,S001R12,0,train,True
S001R12-19,S001R12-19,S001,R12,S001R12,1,train,True
S001R12-21,S001R12-21,S001,R12,S001R12,1,train,True
S001R12-23,S001R12-23,S001,R12,S001R12,0,train,True
S001R12-25,S001R12-25,S001,R12,S001R12,1,train,True
S001R12-27,S001R12-27,S001,R12,S001R12,0,train,True
S001R12-29,S001R12-29,S001,R12,S001R12,1,train,True
S001R14-1,S001R14-1,S001,R14,S001R14,3,train,True
S001R14-3,S001R14-3,S001,R14,S001R14,2,train,True
S001R14-5,S001R14-5,S001,R14,S001R14,3,train,True
S001R14-7,S001R14-7,S001,R14,S001R14,2,train,True
S001R14-9,S001R14-9,S001,R14,S001R14,2,train,True
S001R14-11,S001R14-11,S001,R14,S001R14,3,train,True
S001R14-13,S001R14-13,S001,R14,S001R14,2,train,True
S001R14-15,S001R14-15,S001,R14,S001R14,3,train,True
S001R14-17,S001R14-17,S001,R14,S001R14,2,train,True
S001R14-19,S001R14-19,S001,R14,S001R14,3,train,True
S001R14-21,S001R14-21,S001,R14,S001R14,3,train,True
S001R14-23,S001R14-23,S001,R14,S001R14,2,train,True
S001R14-25,S001R14-25,S001,R14,S001R14,3,train,True
S001R14-27,S001R14-27,S001,R14,S001R14,2,train,True
S001R14-29,S001R14-29,S001,R14,S001R14,3,train,True
S002R04-1,S002R04-1,S002,R04,S002R04,0,train,True
S002R04-3,S002R04-3,S002,R04,S002R04,1,train,True
S002R04-5,S002R04-5,S002,R04,S002R04,0,train,True
S002R04-7,S002R04-7,S002,R04,S002R04,1,train,True
S002R04-9,S002R04-9,S002,R04,S002R04,0,train,True
S002R04-11,S002R04-11,S002,R04,S002R04,1,train,True
S002R04-13,S002R04-13,S002,R04,S002R04,1,train,True
S002R04-15,S002R04-15,S002,R04,S002R04,0,train,True
S002R04-17,S002R04-17,S002,R04,S002R04,1,train,True
S002R04-19,S002R04-19,S002,R04,S002R04,0,train,True
S002R04-21,S002R04-21,S002,R04,S002R04,1,train,True
S002R04-23,S002R04-23,S002,R04,S002R04,0,train,True
S002R04-25,S002R04-25,S002,R04,S002R04,1,train,True
S002R04-27,S002R04-27,S002,R04,S002R04,0,train,True
S002R04-29,S002R04-29,S002,R04,S002R04,1,train,True
S002R06-1,S002R06-1,S002,R06,S002R06,2,train,True
S002R06-3,S002R06-3,S002,R06,S002R06,3,train,True
S002R06-5,S002R06-5,S002,R06,S002R06,3,train,True
S002R06-7,S002R06-7,S002,R06,S002R06,2,train,True
S002R06-9,S002R06-9,S002,R06,S002R06,3,train,True
S002R06-11,S002R06-11,S002,R06,S002R06,2,train,True
S002R06-13,S002R06-13,S002,R06,S002R06,3,train,True
S002R06-15,S002R06-15,S002,R06,S002R06,2,train,True
S002R06-17,S002R06-17,S002,R06,S002R06,3,train,True
S002R06-19,S002R06-19,S002,R06,S002R06,2,train,True
S002R06-21,S002R06-21,S002,R06,S002R06,2,train,True
S002R06-23,S002R06-23,S002,R06,S002R06,3,train,True
S002R06-25,S002R06-25,S002,R06,S002R06,3,train,True
S002R06-27,S002R06-27,S002,R06,S002R06,2,train,True
S002R06-29,S002R06-29,S002,R06,S002R06,2,train,True
S002R08-1,S002R08-1,S002,R08,S002R08,0,train,True
S002R08-3,S002R08-3,S002,R08,S002R08,1,train,True
S002R08-5,S002R08-5,S002,R08,S002R08,1,train,True
S002R08-7,S002R08-7,S002,R08,S002R08,0,train,True
S002R08-9,S002R08-9,S002,R08,S002R08,1,train,True
S002R08-11,S002R08-11,S002,R08,S002R08,0,train,True
S002R08-13,S002R08-13,S002,R08,S002R08,1,train,True
S002R08-15,S002R08-15,S002,R08,S002R08,0,train,True
S002R08-17,S002R08-17,S002,R08,S002R08,1,train,True
S002R08-19,S002R08-19,S002,R08,S002R08,0,train,True
S002R08-21,S002R08-21,S002,R08,S002R08,1,train,True
S002R08-23,S002R08-23,S002,R08,S002R08,0,train,True
S002R08-25,S002R08-25,S002,R08,S002R08,0,train,True
S002R08-27,S002R08-27,S002,R08,S002R08,1,train,True
S002R08-29,S002R08-29,S002,R08,S002R08,0,train,True
S002R10-1,S002R10-1,S002,R10,S002R10,3,train,True
S002R10-3,S002R10-3,S002,R10,S002R10,2,train,True
S002R10-5,S002R10-5,S002,R10,S002R10,3,train,True
S002R10-7,S002R10-7,S002,R10,S002R10,2,train,True
S002R10-9,S002R10-9,S002,R10,S002R10,2,train,True
S002R10-11,S002R10-11,S002,R10,S002R10,3,train,True
S002R10-13,S002R10-13,S002,R10,S002R10,2,train,True
S002R10-15,S002R10-15,S002,R10,S002R10,3,train,True
S002R10-17,S002R10-17,S002,R10,S002R10,3,train,True
S002R10-19,S002R10-19,S002,R10,S002R10,2,train,True
S002R10-21,S002R10-21,S002,R10,S002R10,3,train,True
S002R10-23,S002R10-23,S002,R10,S002R10,2,train,True
S002R10-25,S002R10-25,S002,R10,S002R10,3,train,True
S002R10-27,S002R10-27,S002,R10,S002R10,2,train,True
S002R10-29,S002R10-29,S002,R10,S002R10,2,train,True
S002R12-1,S002R12-1,S002,R12,S002R12,0,train,True
S002R12-3,S002R12-3,S002,R12,S002R12,1,train,True
S002R12-5,S002R12-5,S002,R12,S002R12,1,train,True
S002R12-7,S002R12-7,S002,R12,S002R12,0,train,True
S002R12-9,S002R12-9,S002,R12,S002R12,1,train,True
S002R12-11,S002R12-11,S002,R12,S002R12,0,train,True
S002R12-13,S002R12-13,S002,R12,S002R12,0,train,True
S002R12-15,S002R12-15,S002,R12,S002R12,1,train,True
S002R12-17,S002R12-17,S002,R12,S002R12,1,train,True
S002R12-19,S002R12-19,S002,R12,S002R12,0,train,True
S002R12-21,S002R12-21,S002,R12,S002R12,1,train,True
S002R12-23,S002R12-23,S002,R12,S002R12,0,train,True
S002R12-25,S002R12-25,S002,R12,S002R12,0,train,True
S002R12-27,S002R12-27,S002,R12,S002R12,1,train,True
S002R12-29,S002R12-29,S002,R12,S002R12,0,train,True
S002R14-1,S002R14-1,S002,R14,S002R14,2,train,True
S002R14-3,S002R14-3,S002,R14,S002R14,3,train,True
S002R14-5,S002R14-5,S002,R14,S002R14,2,train,True
S002R14-7,S002R14-7,S002,R14,S002R14,3,train,True
S002R14-9,S002R14-9,S002,R14,S002R14,2,train,True
S002R14-11,S002R14-11,S002,R14,S002R14,3,train,True
S002R14-13,S002R14-13,S002,R14,S002R14,2,train,True
S002R14-15,S002R14-15,S002,R14,S002R14,3,train,True
S002R14-17,S002R14-17,S002,R14,S002R14,3,train,True
S002R14-19,S002R14-19,S002,R14,S002R14,2,train,True
S002R14-21,S002R14-21,S002,R14,S002R14,2,train,True
S002R14-23,S002R14-23,S002,R14,S002R14,3,train,True
S002R14-25,S002R14-25,S002,R14,S002R14,2,train,True
S002R14-27,S002R14-27,S002,R14,S002R14,3,train,True
S002R14-29,S002R14-29,S002,R14,S002R14,2,train,True
S003R04-1,S003R04-1,S003,R04,S003R04,1,train,True
S003R04-3,S003R04-3,S003,R04,S003R04,0,train,True
S003R04-5,S003R04-5,S003,R04,S003R04,1,train,True
S003R04-7,S003R04-7,S003,R04,S003R04,0,train,True
S003R04-9,S003R04-9,S003,R04,S003R04,1,train,True
S003R04-11,S003R04-11,S003,R04,S003R04,0,train,True
S003R04-13,S003R04-13,S003,R04,S003R04,0,train,True
S003R04-15,S003R04-15,S003,R04,S003R04,1,train,True
S003R04-17,S003R04-17,S003,R04,S003R04,0,train,True
S003R04-19,S003R04-19,S003,R04,S003R04,1,train,True
S003R04-21,S003R04-21,S003,R04,S003R04,0,train,True
S003R04-23,S003R04-23,S003,R04,S003R04,1,train,True
S003R04-25,S003R04-25,S003,R04,S003R04,1,train,True
S003R04-27,S003R04-27,S003,R04,S003R04,0,train,True
S003R04-29,S003R04-29,S003,R04,S003R04,0,train,True
S003R06-1,S003R06-1,S003,R06,S003R06,3,train,True
S003R06-3,S003R06-3,S003,R06,S003R06,2,train,True
S003R06-5,S003R06-5,S003,R06,S003R06,2,train,True
S003R06-7,S003R06-7,S003,R06,S003R06,3,train,True
S003R06-9,S003R06-9,S003,R06,S003R06,2,train,True
S003R06-11,S003R06-11,S003,R06,S003R06,3,train,True
S003R06-13,S003R06-13,S003,R06,S003R06,2,train,True
S003R06-15,S003R06-15,S003,R06,S003R06,3,train,True
S003R06-17,S003R06-17,S003,R06,S003R06,3,train,True
S003R06-19,S003R06-19,S003,R06,S003R06,2,train,True
S003R06-21,S003R06-21,S003,R06,S003R06,3,train,True
S003R06-23,S003R06-23,S003,R06,S003R06,2,train,True
S003R06-25,S003R06-25,S003,R06,S003R06,3,train,True
S003R06-27,S003R06-27,S003,R06,S003R06,2,train,True
S003R06-29,S003R06-29,S003,R06,S003R06,3,train,True
S003R08-1,S003R08-1,S003,R08,S003R08,0,train,True
S003R08-3,S003R08-3,S003,R08,S003R08,1,train,True
S003R08-5,S003R08-5,S003,R08,S003R08,0,train,True
S003R08-7,S003R08-7,S003,R08,S003R08,1,train,True
S003R08-9,S003R08-9,S003,R08,S003R08,1,train,True
S003R08-11,S003R08-11,S003,R08,S003R08,0,train,True
S003R08-13,S003R08-13,S003,R08,S003R08,0,train,True
S003R08-15,S003R08-15,S003,R08,S003R08,1,train,True
S003R08-17,S003R08-17,S003,R08,S003R08,1,train,True
S003R08-19,S003R08-19,S003,R08,S003R08,0,train,True
S003R08-21,S003R08-21,S003,R08,S003R08,0,train,True
S003R08-23,S003R08-23,S003,R08,S003R08,1,train,True
S003R08-25,S003R08-25,S003,R08,S003R08,1,train,True
S003R08-27,S003R08-27,S003,R08,S003R08,0,train,True
S003R08-29,S003R08-29,S003,R08,S003R08,1,train,True
S003R10-1,S003R10-1,S003,R10,S003R10,2,train,True
S003R10-3,S003R10-3,S003,R10,S003R10,3,train,True
S003R10-5,S003R10-5,S003,R10,S003R10,2,train,True
S003R10-7,S003R10-7,S003,R10,S003R10,3,train,True
S003R10-9,S003R10-9,S003,R10,S003R10,3,train,True
S003R10-11,S003R10-11,S003,R10,S003R10,2,train,True
S003R10-13,S003R10-13,S003,R10,S003R10,2,train,True
S003R10-15,S003R10-15,S003,R10,S003R10,3,train,True
S003R10-17,S003R10-17,S003,R10,S003R10,2,train,True
S003R10-19,S003R10-19,S003,R10,S003R10,3,train,True
S003R10-21,S003R10-21,S003,R10,S003R10,2,train,True
S003R10-23,S003R10-23,S003,R10,S003R10,3,train,True
S003R10-25,S003R10-25,S003,R10,S003R10,3,train,True
S003R10-27,S003R10-27,S003,R10,S003R10,2,train,True
S003R10-29,S003R10-29,S003,R10,S003R10,3,train,True
S003R12-1,S003R12-1,S003,R12,S003R12,1,train,True
S003R12-3,S003R12-3,S003,R12,S003R12,0,train,True
S003R12-5,S003R12-5,S003,R12,S003R12,1,train,True
S003R12-7,S003R12-7,S003,R12,S003R12,0,train,True
S003R12-9,S003R12-9,S003,R12,S003R12,0,train,True
S003R12-11,S003R12-11,S003,R12,S003R12,1,train,True
S003R12-13,S003R12-13,S003,R12,S003R12,0,train,True
S003R12-15,S003R12-15,S003,R12,S003R12,1,train,True
S003R12-17,S003R12-17,S003,R12,S003R12,1,train,True
S003R12-19,S003R12-19,S003,R12,S003R12,0,train,True
S003R12-21,S003R12-21,S003,R12,S003R12,0,train,True
S003R12-23,S003R12-23,S003,R12,S003R12,1,train,True
S003R12-25,S003R12-25,S003,R12,S003R12,0,train,True
S003R12-27,S003R12-27,S003,R12,S003R12,1,train,True
S003R12-29,S003R12-29,S003,R12,S003R12,0,train,True
S003R14-1,S003R14-1,S003,R14,S003R14,2,train,True
S003R14-3,S003R14-3,S003,R14,S003R14,3,train,True
S003R14-5,S003R14-5,S003,R14,S003R14,2,train,True
S003R14-7,S003R14-7,S003,R14,S003R14,3,train,True
S003R14-9,S003R14-9,S003,R14,S003R14,3,train,True
S003R14-11,S003R14-11,S003,R14,S003R14,2,train,True
S003R14-13,S003R14-13,S003,R14,S003R14,3,train,True
S003R14-15,S003R14-15,S003,R14,S003R14,2,train,True
S003R14-17,S003R14-17,S003,R14,S003R14,2,train,True
S003R14-19,S003R14-19,S003,R14,S003R14,3,train,True
S003R14-21,S003R14-21,S003,R14,S003R14,2,train,True
S003R14-23,S003R14-23,S003,R14,S003R14,3,train,True
S003R14-25,S003R14-25,S003,R14,S003R14,3,train,True
S003R14-27,S003R14-27,S003,R14,S003R14,2,train,True
S003R14-29,S003R14-29,S003,R14,S003R14,3,train,True
S004R04-1,S004R04-1,S004,R04,S004R04,0,train,True
S004R04-3,S004R04-3,S004,R04,S004R04,1,train,True
S004R04-5,S004R04-5,S004,R04,S004R04,0,train,True
S004R04-7,S004R04-7,S004,R04,S004R04,1,train,True
S004R04-9,S004R04-9,S004,R04,S004R04,0,train,True
S004R04-11,S004R04-11,S004,R04,S004R04,1,train,True
S004R04-13,S004R04-13,S004,R04,S004R04,1,train,True
S004R04-15,S004R04-15,S004,R04,S004R04,0,train,True
S004R04-17,S004R04-17,S004,R04,S004R04,1,train,True
S004R04-19,S004R04-19,S004,R04,S004R04,0,train,True
S004R04-21,S004R04-21,S004,R04,S004R04,0,train,True
S004R04-23,S004R04-23,S004,R04,S004R04,1,train,True
S004R04-25,S004R04-25,S004,R04,S004R04,1,train,True
S004R04-27,S004R04-27,S004,R04,S004R04,0,train,True
S004R04-29,S004R04-29,S004,R04,S004R04,0,train,True
S004R06-1,S004R06-1,S004,R06,S004R06,2,train,True
S004R06-3,S004R06-3,S004,R06,S004R06,3,train,True
S004R06-5,S004R06-5,S004,R06,S004R06,3,train,True
S004R06-7,S004R06-7,S004,R06,S004R06,2,train,True
S004R06-9,S004R06-9,S004,R06,S004R06,2,train,True
S004R06-11,S004R06-11,S004,R06,S004R06,3,train,True
S004R06-13,S004R06-13,S004,R06,S004R06,3,train,True
S004R06-15,S004R06-15,S004,R06,S004R06,2,train,True
S004R06-17,S004R06-17,S004,R06,S004R06,3,train,True
S004R06-19,S004R06-19,S004,R06,S004R06,2,train,True
S004R06-21,S004R06-21,S004,R06,S004R06,3,train,True
S004R06-23,S004R06-23,S004,R06,S004R06,2,train,True
S004R06-25,S004R06-25,S004,R06,S004R06,2,train,True
S004R06-27,S004R06-27,S004,R06,S004R06,3,train,True
S004R06-29,S004R06-29,S004,R06,S004R06,2,train,True
S004R08-1,S004R08-1,S004,R08,S004R08,0,train,True
S004R08-3,S004R08-3,S004,R08,S004R08,1,train,True
S004R08-5,S004R08-5,S004,R08,S004R08,1,train,True
S004R08-7,S004R08-7,S004,R08,S004R08,0,train,True
S004R08-9,S004R08-9,S004,R08,S004R08,1,train,True
S004R08-11,S004R08-11,S004,R08,S004R08,0,train,True
S004R08-13,S004R08-13,S004,R08,S004R08,0,train,True
S004R08-15,S004R08-15,S004,R08,S004R08,1,train,True
S004R08-17,S004R08-17,S004,R08,S004R08,0,train,True
S004R08-19,S004R08-19,S004,R08,S004R08,1,train,True
S004R08-21,S004R08-21,S004,R08,S004R08,1,train,True
S004R08-23,S004R08-23,S004,R08,S004R08,0,train,True
S004R08-25,S004R08-25,S004,R08,S004R08,1,train,True
S004R08-27,S004R08-27,S004,R08,S004R08,0,train,True
S004R08-29,S004R08-29,S004,R08,S004R08,1,train,True
S004R10-1,S004R10-1,S004,R10,S004R10,2,train,True
S004R10-3,S004R10-3,S004,R10,S004R10,3,train,True
S004R10-5,S004R10-5,S004,R10,S004R10,3,train,True
S004R10-7,S004R10-7,S004,R10,S004R10,2,train,True
S004R10-9,S004R10-9,S004,R10,S004R10,2,train,True
S004R10-11,S004R10-11,S004,R10,S004R10,3,train,True
S004R10-13,S004R10-13,S004,R10,S004R10,3,train,True
S004R10-15,S004R10-15,S004,R10,S004R10,2,train,True
S004R10-17,S004R10-17,S004,R10,S004R10,2,train,True
S004R10-19,S004R10-19,S004,R10,S004R10,3,train,True
S004R10-21,S004R10-21,S004,R10,S004R10,3,train,True
S004R10-23,S004R10-23,S004,R10,S004R10,2,train,True
S004R10-25,S004R10-25,S004,R10,S004R10,3,train,True
S004R10-27,S004R10-27,S004,R10,S004R10,2,train,True
S004R10-29,S004R10-29,S004,R10,S004R10,3,train,True
S004R12-1,S004R12-1,S004,R12,S004R12,0,train,True
S004R12-3,S004R12-3,S004,R12,S004R12,1,train,True
S004R12-5,S004R12-5,S004,R12,S004R12,1,train,True
S004R12-7,S004R12-7,S004,R12,S004R12,0,train,True
S004R12-9,S004R12-9,S004,R12,S004R12,1,train,True
S004R12-11,S004R12-11,S004,R12,S004R12,0,train,True
S004R12-13,S004R12-13,S004,R12,S004R12,0,train,True
S004R12-15,S004R12-15,S004,R12,S004R12,1,train,True
S004R12-17,S004R12-17,S004,R12,S004R12,1,train,True
S004R12-19,S004R12-19,S004,R12,S004R12,0,train,True
S004R12-21,S004R12-21,S004,R12,S004R12,0,train,True
S004R12-23,S004R12-23,S004,R12,S004R12,1,train,True
S004R12-25,S004R12-25,S004,R12,S004R12,1,train,True
S004R12-27,S004R12-27,S004,R12,S004R12,0,train,True
S004R12-29,S004R12-29,S004,R12,S004R12,0,train,True
S004R14-1,S004R14-1,S004,R14,S004R14,2,train,True
S004R14-3,S004R14-3,S004,R14,S004R14,3,train,True
S004R14-5,S004R14-5,S004,R14,S004R14,3,train,True
S004R14-7,S004R14-7,S004,R14,S004R14,2,train,True
S004R14-9,S004R14-9,S004,R14,S004R14,2,train,True
S004R14-11,S004R14-11,S004,R14,S004R14,3,train,True
S004R14-13,S004R14-13,S004,R14,S004R14,3,train,True
S004R14-15,S004R14-15,S004,R14,S004R14,2,train,True
S004R14-17,S004R14-17,S004,R14,S004R14,2,train,True
S004R14-19,S004R14-19,S004,R14,S004R14,3,train,True
S004R14-21,S004R14-21,S004,R14,S004R14,2,train,True
S004R14-23,S004R14-23,S004,R14,S004R14,3,train,True
S004R14-25,S004R14-25,S004,R14,S004R14,3,train,True
S004R14-27,S004R14-27,S004,R14,S004R14,2,train,True
S004R14-29,S004R14-29,S004,R14,S004R14,3,train,True
S005R04-1,S005R04-1,S005,R04,S005R04,1,train,True
S005R04-3,S005R04-3,S005,R04,S005R04,0,train,True
S005R04-5,S005R04-5,S005,R04,S005R04,0,train,True
S005R04-7,S005R04-7,S005,R04,S005R04,1,train,True
S005R04-9,S005R04-9,S005,R04,S005R04,1,train,True
S005R04-11,S005R04-11,S005,R04,S005R04,0,train,True
S005R04-13,S005R04-13,S005,R04,S005R04,0,train,True
S005R04-15,S005R04-15,S005,R04,S005R04,1,train,True
S005R04-17,S005R04-17,S005,R04,S005R04,0,train,True
S005R04-19,S005R04-19,S005,R04,S005R04,1,train,True
S005R04-21,S005R04-21,S005,R04,S005R04,1,train,True
S005R04-23,S005R04-23,S005,R04,S005R04,0,train,True
S005R04-25,S005R04-25,S005,R04,S005R04,0,train,True
S005R04-27,S005R04-27,S005,R04,S005R04,1,train,True
S005R04-29,S005R04-29,S005,R04,S005R04,1,train,True
S005R06-1,S005R06-1,S005,R06,S005R06,2,train,True
S005R06-3,S005R06-3,S005,R06,S005R06,3,train,True
S005R06-5,S005R06-5,S005,R06,S005R06,2,train,True
S005R06-7,S005R06-7,S005,R06,S005R06,3,train,True
S005R06-9,S005R06-9,S005,R06,S005R06,3,train,True
S005R06-11,S005R06-11,S005,R06,S005R06,2,train,True
S005R06-13,S005R06-13,S005,R06,S005R06,3,train,True
S005R06-15,S005R06-15,S005,R06,S005R06,2,train,True
S005R06-17,S005R06-17,S005,R06,S005R06,2,train,True
S005R06-19,S005R06-19,S005,R06,S005R06,3,train,True
S005R06-21,S005R06-21,S005,R06,S005R06,3,train,True
S005R06-23,S005R06-23,S005,R06,S005R06,2,train,True
S005R06-25,S005R06-25,S005,R06,S005R06,3,train,True
S005R06-27,S005R06-27,S005,R06,S005R06,2,train,True
S005R06-29,S005R06-29,S005,R06,S005R06,3,train,True
S005R08-1,S005R08-1,S005,R08,S005R08,1,train,True
S005R08-3,S005R08-3,S005,R08,S005R08,0,train,True
S005R08-5,S005R08-5,S005,R08,S005R08,1,train,True
S005R08-7,S005R08-7,S005,R08,S005R08,0,train,True
S005R08-9,S005R08-9,S005,R08,S005R08,0,train,True
S005R08-11,S005R08-11,S005,R08,S005R08,1,train,True
S005R08-13,S005R08-13,S005,R08,S005R08,1,train,True
S005R08-15,S005R08-15,S005,R08,S005R08,0,train,True
S005R08-17,S005R08-17,S005,R08,S005R08,0,train,True
S005R08-19,S005R08-19,S005,R08,S005R08,1,train,True
S005R08-21,S005R08-21,S005,R08,S005R08,0,train,True
S005R08-23,S005R08-23,S005,R08,S005R08,1,train,True
S005R08-25,S005R08-25,S005,R08,S005R08,1,train,True
S005R08-27,S005R08-27,S005,R08,S005R08,0,train,True
S005R08-29,S005R08-29,S005,R08,S005R08,1,train,True
S005R10-1,S005R10-1,S005,R10,S005R10,3,train,True
S005R10-3,S005R10-3,S005,R10,S005R10,2,train,True
S005R10-5,S005R10-5,S005,R10,S005R10,3,train,True
S005R10-7,S005R10-7,S005,R10,S005R10,2,train,True
S005R10-9,S005R10-9,S005,R10,S005R10,2,train,True
S005R10-11,S005R10-11,S005,R10,S005R10,3,train,True
S005R10-13,S005R10-13,S005,R10,S005R10,2,train,True
S005R10-15,S005R10-15,S005,R10,S005R10,3,train,True
S005R10-17,S005R10-17,S005,R10,S005R10,3,train,True
S005R10-19,S005R10-19,S005,R10,S005R10,2,train,True
S005R10-21,S005R10-21,S005,R10,S005R10,3,train,True
S005R10-23,S005R10-23,S005,R10,S005R10,2,train,True
S005R10-25,S005R10-25,S005,R10,S005R10,2,train,True
S005R10-27,S005R10-27,S005,R10,S005R10,3,train,True
S005R10-29,S005R10-29,S005,R10,S005R10,2,train,True
S005R12-1,S005R12-1,S005,R12,S005R12,0,train,True
S005R12-3,S005R12-3,S005,R12,S005R12,1,train,True
S005R12-5,S005R12-5,S005,R12,S005R12,0,train,True
S005R12-7,S005R12-7,S005,R12,S005R12,1,train,True
S005R12-9,S005R12-9,S005,R12,S005R12,0,train,True
S005R12-11,S005R12-11,S005,R12,S005R12,1,train,True
S005R12-13,S005R12-13,S005,R12,S005R12,0,train,True
S005R12-15,S005R12-15,S005,R12,S005R12,1,train,True
S005R12-17,S005R12-17,S005,R12,S005R12,1,train,True
S005R12-19,S005R12-19,S005,R12,S005R12,0,train,True
S005R12-21,S005R12-21,S005,R12,S005R12,1,train,True
S005R12-23,S005R12-23,S005,R12,S005R12,0,train,True
S005R12-25,S005R12-25,S005,R12,S005R12,1,train,True
S005R12-27,S005R12-27,S005,R12,S005R12,0,train,True
S005R12-29,S005R12-29,S005,R12,S005R12,1,train,True
S005R14-1,S005R14-1,S005,R14,S005R14,2,train,True
S005R14-3,S005R14-3,S005,R14,S005R14,3,train,True
S005R14-5,S005R14-5,S005,R14,S005R14,3,train,True
S005R14-7,S005R14-7,S005,R14,S005R14,2,train,True
S005R14-9,S005R14-9,S005,R14,S005R14,3,train,True
S005R14-11,S005R14-11,S005,R14,S005R14,2,train,True
S005R14-13,S005R14-13,S005,R14,S005R14,2,train,True
S005R14-15,S005R14-15,S005,R14,S005R14,3,train,True
S005R14-17,S005R14-17,S005,R14,S005R14,3,train,True
S005R14-19,S005R14-19,S005,R14,S005R14,2,train,True
S005R14-21,S005R14-21,S005,R14,S005R14,3,train,True
S005R14-23,S005R14-23,S005,R14,S005R14,2,train,True
S005R14-25,S005R14-25,S005,R14,S005R14,2,train,True
S005R14-27,S005R14-27,S005,R14,S005R14,3,train,True
