sample_key,container_key,subject_id,session_id,recording_id,label,existing_split,key_exists
ISRUC-group1-1/ISRUC-group1-1-10.npy::epoch_0001,ISRUC-group1-1/ISRUC-group1-1-10.npy,1,,ISRUC-group1-1/ISRUC-group1-1-10.npy,0,train,True
ISRUC-group1-1/ISRUC-group1-1-10.npy::epoch_0002,ISRUC-group1-1/ISRUC-group1-1-10.npy,1,,ISRUC-group1-1/ISRUC-group1-1-10.npy,0,train,True
ISRUC-group1-1/ISRUC-group1-1-10.npy::epoch_0003,ISRUC-group1-1/ISRUC-group1-1-10.npy,1,,ISRUC-group1-1/ISRUC-group1-1-10.npy,0,train,True
ISRUC-group1-1/ISRUC-group1-1-10.npy::epoch_0004,ISRUC-group1-1/ISRUC-group1-1-10.npy,1,,ISRUC-group1-1/ISRUC-group1-1-10.npy,1,train,True
ISRUC-group1-1/ISRUC-group1-1-10.npy::epoch_0005,ISRUC-group1-1/ISRUC-group1-1-10.npy,1,,ISRUC-group1-1/ISRUC-group1-1-10.npy,1,train,True
ISRUC-group1-1/ISRUC-group1-1-10.npy::epoch_0006,ISRUC-group1-1/ISRUC-group1-1-10.npy,1,,ISRUC-group1-1/ISRUC-group1-1-10.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-10.npy::epoch_0007,ISRUC-group1-1/ISRUC-group1-1-10.npy,1,,ISRUC-group1-1/ISRUC-group1-1-10.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-10.npy::epoch_0008,ISRUC-group1-1/ISRUC-group1-1-10.npy,1,,ISRUC-group1-1/ISRUC-group1-1-10.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-10.npy::epoch_0009,ISRUC-group1-1/ISRUC-group1-1-10.npy,1,,ISRUC-group1-1/ISRUC-group1-1-10.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-10.npy::epoch_0010,ISRUC-group1-1/ISRUC-group1-1-10.npy,1,,ISRUC-group1-1/ISRUC-group1-1-10.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-10.npy::epoch_0011,ISRUC-group1-1/ISRUC-group1-1-10.npy,1,,ISRUC-group1-1/ISRUC-group1-1-10.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-10.npy::epoch_0012,ISRUC-group1-1/ISRUC-group1-1-10.npy,1,,ISRUC-group1-1/ISRUC-group1-1-10.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-10.npy::epoch_0013,ISRUC-group1-1/ISRUC-group1-1-10.npy,1,,ISRUC-group1-1/ISRUC-group1-1-10.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-10.npy::epoch_0014,ISRUC-group1-1/ISRUC-group1-1-10.npy,1,,ISRUC-group1-1/ISRUC-group1-1-10.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-10.npy::epoch_0015,ISRUC-group1-1/ISRUC-group1-1-10.npy,1,,ISRUC-group1-1/ISRUC-group1-1-10.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-10.npy::epoch_0016,ISRUC-group1-1/ISRUC-group1-1-10.npy,1,,ISRUC-group1-1/ISRUC-group1-1-10.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-10.npy::epoch_0017,ISRUC-group1-1/ISRUC-group1-1-10.npy,1,,ISRUC-group1-1/ISRUC-group1-1-10.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-10.npy::epoch_0018,ISRUC-group1-1/ISRUC-group1-1-10.npy,1,,ISRUC-group1-1/ISRUC-group1-1-10.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-10.npy::epoch_0019,ISRUC-group1-1/ISRUC-group1-1-10.npy,1,,ISRUC-group1-1/ISRUC-group1-1-10.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-11.npy::epoch_0000,ISRUC-group1-1/ISRUC-group1-1-11.npy,1,,ISRUC-group1-1/ISRUC-group1-1-11.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-11.npy::epoch_0001,ISRUC-group1-1/ISRUC-group1-1-11.npy,1,,ISRUC-group1-1/ISRUC-group1-1-11.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-11.npy::epoch_0002,ISRUC-group1-1/ISRUC-group1-1-11.npy,1,,ISRUC-group1-1/ISRUC-group1-1-11.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-11.npy::epoch_0003,ISRUC-group1-1/ISRUC-group1-1-11.npy,1,,ISRUC-group1-1/ISRUC-group1-1-11.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-11.npy::epoch_0004,ISRUC-group1-1/ISRUC-group1-1-11.npy,1,,ISRUC-group1-1/ISRUC-group1-1-11.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-11.npy::epoch_0005,ISRUC-group1-1/ISRUC-group1-1-11.npy,1,,ISRUC-group1-1/ISRUC-group1-1-11.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-11.npy::epoch_0006,ISRUC-group1-1/ISRUC-group1-1-11.npy,1,,ISRUC-group1-1/ISRUC-group1-1-11.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-11.npy::epoch_0007,ISRUC-group1-1/ISRUC-group1-1-11.npy,1,,ISRUC-group1-1/ISRUC-group1-1-11.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-11.npy::epoch_0008,ISRUC-group1-1/ISRUC-group1-1-11.npy,1,,ISRUC-group1-1/ISRUC-group1-1-11.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-11.npy::epoch_0009,ISRUC-group1-1/ISRUC-group1-1-11.npy,1,,ISRUC-group1-1/ISRUC-group1-1-11.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-11.npy::epoch_0010,ISRUC-group1-1/ISRUC-group1-1-11.npy,1,,ISRUC-group1-1/ISRUC-group1-1-11.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-11.npy::epoch_0011,ISRUC-group1-1/ISRUC-group1-1-11.npy,1,,ISRUC-group1-1/ISRUC-group1-1-11.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-11.npy::epoch_0012,ISRUC-group1-1/ISRUC-group1-1-11.npy,1,,ISRUC-group1-1/ISRUC-group1-1-11.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-11.npy::epoch_0013,ISRUC-group1-1/ISRUC-group1-1-11.npy,1,,ISRUC-group1-1/ISRUC-group1-1-11.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-11.npy::epoch_0014,ISRUC-group1-1/ISRUC-group1-1-11.npy,1,,ISRUC-group1-1/ISRUC-group1-1-11.npy,2,train,True
ISRUC-group1-1/ISRUC-group1-1-11.npy::epoch_0015,ISRUC-group1-1/ISRUC-group1-1-11.npy,1,,ISRUC-group1-1/ISRUC-group1-1-11.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-11.npy::epoch_0016,ISRUC-group1-1/ISRUC-group1-1-11.npy,1,,ISRUC-group1-1/ISRUC-group1-1-11.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-11.npy::epoch_0017,ISRUC-group1-1/ISRUC-group1-1-11.npy,1,,ISRUC-group1-1/ISRUC-group1-1-11.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-11.npy::epoch_0018,ISRUC-group1-1/ISRUC-group1-1-11.npy,1,,ISRUC-group1-1/ISRUC-group1-1-11.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-11.npy::epoch_0019,ISRUC-group1-1/ISRUC-group1-1-11.npy,1,,ISRUC-group1-1/ISRUC-group1-1-11.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-12.npy::epoch_0000,ISRUC-group1-1/ISRUC-group1-1-12.npy,1,,ISRUC-group1-1/ISRUC-group1-1-12.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-12.npy::epoch_0001,ISRUC-group1-1/ISRUC-group1-1-12.npy,1,,ISRUC-group1-1/ISRUC-group1-1-12.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-12.npy::epoch_0002,ISRUC-group1-1/ISRUC-group1-1-12.npy,1,,ISRUC-group1-1/ISRUC-group1-1-12.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-12.npy::epoch_0003,ISRUC-group1-1/ISRUC-group1-1-12.npy,1,,ISRUC-group1-1/ISRUC-group1-1-12.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-12.npy::epoch_0004,ISRUC-group1-1/ISRUC-group1-1-12.npy,1,,ISRUC-group1-1/ISRUC-group1-1-12.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-12.npy::epoch_0005,ISRUC-group1-1/ISRUC-group1-1-12.npy,1,,ISRUC-group1-1/ISRUC-group1-1-12.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-12.npy::epoch_0006,ISRUC-group1-1/ISRUC-group1-1-12.npy,1,,ISRUC-group1-1/ISRUC-group1-1-12.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-12.npy::epoch_0007,ISRUC-group1-1/ISRUC-group1-1-12.npy,1,,ISRUC-group1-1/ISRUC-group1-1-12.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-12.npy::epoch_0008,ISRUC-group1-1/ISRUC-group1-1-12.npy,1,,ISRUC-group1-1/ISRUC-group1-1-12.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-12.npy::epoch_0009,ISRUC-group1-1/ISRUC-group1-1-12.npy,1,,ISRUC-group1-1/ISRUC-group1-1-12.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-12.npy::epoch_0010,ISRUC-group1-1/ISRUC-group1-1-12.npy,1,,ISRUC-group1-1/ISRUC-group1-1-12.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-12.npy::epoch_0011,ISRUC-group1-1/ISRUC-group1-1-12.npy,1,,ISRUC-group1-1/ISRUC-group1-1-12.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-12.npy::epoch_0012,ISRUC-group1-1/ISRUC-group1-1-12.npy,1,,ISRUC-group1-1/ISRUC-group1-1-12.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-12.npy::epoch_0013,ISRUC-group1-1/ISRUC-group1-1-12.npy,1,,ISRUC-group1-1/ISRUC-group1-1-12.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-12.npy::epoch_0014,ISRUC-group1-1/ISRUC-group1-1-12.npy,1,,ISRUC-group1-1/ISRUC-group1-1-12.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-12.npy::epoch_0015,ISRUC-group1-1/ISRUC-group1-1-12.npy,1,,ISRUC-group1-1/ISRUC-group1-1-12.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-12.npy::epoch_0016,ISRUC-group1-1/ISRUC-group1-1-12.npy,1,,ISRUC-group1-1/ISRUC-group1-1-12.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-12.npy::epoch_0017,ISRUC-group1-1/ISRUC-group1-1-12.npy,1,,ISRUC-group1-1/ISRUC-group1-1-12.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-12.npy::epoch_0018,ISRUC-group1-1/ISRUC-group1-1-12.npy,1,,ISRUC-group1-1/ISRUC-group1-1-12.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-12.npy::epoch_0019,ISRUC-group1-1/ISRUC-group1-1-12.npy,1,,ISRUC-group1-1/ISRUC-group1-1-12.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-13.npy::epoch_0000,ISRUC-group1-1/ISRUC-group1-1-13.npy,1,,ISRUC-group1-1/ISRUC-group1-1-13.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-13.npy::epoch_0001,ISRUC-group1-1/ISRUC-group1-1-13.npy,1,,ISRUC-group1-1/ISRUC-group1-1-13.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-13.npy::epoch_0002,ISRUC-group1-1/ISRUC-group1-1-13.npy,1,,ISRUC-group1-1/ISRUC-group1-1-13.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-13.npy::epoch_0003,ISRUC-group1-1/ISRUC-group1-1-13.npy,1,,ISRUC-group1-1/ISRUC-group1-1-13.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-13.npy::epoch_0004,ISRUC-group1-1/ISRUC-group1-1-13.npy,1,,ISRUC-group1-1/ISRUC-group1-1-13.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-13.npy::epoch_0005,ISRUC-group1-1/ISRUC-group1-1-13.npy,1,,ISRUC-group1-1/ISRUC-group1-1-13.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-13.npy::epoch_0006,ISRUC-group1-1/ISRUC-group1-1-13.npy,1,,ISRUC-group1-1/ISRUC-group1-1-13.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-13.npy::epoch_0007,ISRUC-group1-1/ISRUC-group1-1-13.npy,1,,ISRUC-group1-1/ISRUC-group1-1-13.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-13.npy::epoch_0008,ISRUC-group1-1/ISRUC-group1-1-13.npy,1,,ISRUC-group1-1/ISRUC-group1-1-13.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-13.npy::epoch_0009,ISRUC-group1-1/ISRUC-group1-1-13.npy,1,,ISRUC-group1-1/ISRUC-group1-1-13.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-13.npy::epoch_0010,ISRUC-group1-1/ISRUC-group1-1-13.npy,1,,ISRUC-group1-1/ISRUC-group1-1-13.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-13.npy::epoch_0011,ISRUC-group1-1/ISRUC-group1-1-13.npy,1,,ISRUC-group1-1/ISRUC-group1-1-13.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-13.npy::epoch_0012,ISRUC-group1-1/ISRUC-group1-1-13.npy,1,,ISRUC-group1-1/ISRUC-group1-1-13.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-13.npy::epoch_0013,ISRUC-group1-1/ISRUC-group1-1-13.npy,1,,ISRUC-group1-1/ISRUC-group1-1-13.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-13.npy::epoch_0014,ISRUC-group1-1/ISRUC-group1-1-13.npy,1,,ISRUC-group1-1/ISRUC-group1-1-13.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-13.npy::epoch_0015,ISRUC-group1-1/ISRUC-group1-1-13.npy,1,,ISRUC-group1-1/ISRUC-group1-1-13.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-13.npy::epoch_0016,ISRUC-group1-1/ISRUC-group1-1-13.npy,1,,ISRUC-group1-1/ISRUC-group1-1-13.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-13.npy::epoch_0017,ISRUC-group1-1/ISRUC-group1-1-13.npy,1,,ISRUC-group1-1/ISRUC-group1-1-13.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-13.npy::epoch_0018,ISRUC-group1-1/ISRUC-group1-1-13.npy,1,,ISRUC-group1-1/ISRUC-group1-1-13.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-13.npy::epoch_0019,ISRUC-group1-1/ISRUC-group1-1-13.npy,1,,ISRUC-group1-1/ISRUC-group1-1-13.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-14.npy::epoch_0000,ISRUC-group1-1/ISRUC-group1-1-14.npy,1,,ISRUC-group1-1/ISRUC-group1-1-14.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-14.npy::epoch_0001,ISRUC-group1-1/ISRUC-group1-1-14.npy,1,,ISRUC-group1-1/ISRUC-group1-1-14.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-14.npy::epoch_0002,ISRUC-group1-1/ISRUC-group1-1-14.npy,1,,ISRUC-group1-1/ISRUC-group1-1-14.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-14.npy::epoch_0003,ISRUC-group1-1/ISRUC-group1-1-14.npy,1,,ISRUC-group1-1/ISRUC-group1-1-14.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-14.npy::epoch_0004,ISRUC-group1-1/ISRUC-group1-1-14.npy,1,,ISRUC-group1-1/ISRUC-group1-1-14.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-14.npy::epoch_0005,ISRUC-group1-1/ISRUC-group1-1-14.npy,1,,ISRUC-group1-1/ISRUC-group1-1-14.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-14.npy::epoch_0006,ISRUC-group1-1/ISRUC-group1-1-14.npy,1,,ISRUC-group1-1/ISRUC-group1-1-14.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-14.npy::epoch_0007,ISRUC-group1-1/ISRUC-group1-1-14.npy,1,,ISRUC-group1-1/ISRUC-group1-1-14.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-14.npy::epoch_0008,ISRUC-group1-1/ISRUC-group1-1-14.npy,1,,ISRUC-group1-1/ISRUC-group1-1-14.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-14.npy::epoch_0009,ISRUC-group1-1/ISRUC-group1-1-14.npy,1,,ISRUC-group1-1/ISRUC-group1-1-14.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-14.npy::epoch_0010,ISRUC-group1-1/ISRUC-group1-1-14.npy,1,,ISRUC-group1-1/ISRUC-group1-1-14.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-14.npy::epoch_0011,ISRUC-group1-1/ISRUC-group1-1-14.npy,1,,ISRUC-group1-1/ISRUC-group1-1-14.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-14.npy::epoch_0012,ISRUC-group1-1/ISRUC-group1-1-14.npy,1,,ISRUC-group1-1/ISRUC-group1-1-14.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-14.npy::epoch_0013,ISRUC-group1-1/ISRUC-group1-1-14.npy,1,,ISRUC-group1-1/ISRUC-group1-1-14.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-14.npy::epoch_0014,ISRUC-group1-1/ISRUC-group1-1-14.npy,1,,ISRUC-group1-1/ISRUC-group1-1-14.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-14.npy::epoch_0015,ISRUC-group1-1/ISRUC-group1-1-14.npy,1,,ISRUC-group1-1/ISRUC-group1-1-14.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-14.npy::epoch_0016,ISRUC-group1-1/ISRUC-group1-1-14.npy,1,,ISRUC-group1-1/ISRUC-group1-1-14.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-14.npy::epoch_0017,ISRUC-group1-1/ISRUC-group1-1-14.npy,1,,ISRUC-group1-1/ISRUC-group1-1-14.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-14.npy::epoch_0018,ISRUC-group1-1/ISRUC-group1-1-14.npy,1,,ISRUC-group1-1/ISRUC-group1-1-14.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-14.npy::epoch_0019,ISRUC-group1-1/ISRUC-group1-1-14.npy,1,,ISRUC-group1-1/ISRUC-group1-1-14.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-15.npy::epoch_0000,ISRUC-group1-1/ISRUC-group1-1-15.npy,1,,ISRUC-group1-1/ISRUC-group1-1-15.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-15.npy::epoch_0001,ISRUC-group1-1/ISRUC-group1-1-15.npy,1,,ISRUC-group1-1/ISRUC-group1-1-15.npy,3,train,True
ISRUC-group1-1/ISRUC-group1-1-15.npy::epoch_0002,ISRUC-group1-1/ISRUC-group1-1-15.npy,1,,ISRUC-group1-1/ISRUC-group1-1-15.npy,3,train,True
