sample_key,container_key,subject_id,session_id,recording_id,label,existing_split,key_exists
10_1_20180507.cnt-0-36,10_1_20180507.cnt-0-36,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-37,10_1_20180507.cnt-0-37,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-38,10_1_20180507.cnt-0-38,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-39,10_1_20180507.cnt-0-39,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-40,10_1_20180507.cnt-0-40,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-41,10_1_20180507.cnt-0-41,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-42,10_1_20180507.cnt-0-42,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-43,10_1_20180507.cnt-0-43,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-44,10_1_20180507.cnt-0-44,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-45,10_1_20180507.cnt-0-45,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-46,10_1_20180507.cnt-0-46,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-47,10_1_20180507.cnt-0-47,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-48,10_1_20180507.cnt-0-48,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-49,10_1_20180507.cnt-0-49,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-50,10_1_20180507.cnt-0-50,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-51,10_1_20180507.cnt-0-51,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-52,10_1_20180507.cnt-0-52,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-53,10_1_20180507.cnt-0-53,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-54,10_1_20180507.cnt-0-54,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-55,10_1_20180507.cnt-0-55,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-56,10_1_20180507.cnt-0-56,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-57,10_1_20180507.cnt-0-57,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-58,10_1_20180507.cnt-0-58,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-59,10_1_20180507.cnt-0-59,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-60,10_1_20180507.cnt-0-60,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-61,10_1_20180507.cnt-0-61,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-62,10_1_20180507.cnt-0-62,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-63,10_1_20180507.cnt-0-63,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-64,10_1_20180507.cnt-0-64,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-65,10_1_20180507.cnt-0-65,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-66,10_1_20180507.cnt-0-66,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-67,10_1_20180507.cnt-0-67,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-68,10_1_20180507.cnt-0-68,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-69,10_1_20180507.cnt-0-69,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-70,10_1_20180507.cnt-0-70,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-0-71,10_1_20180507.cnt-0-71,10,1,10_1_20180507.cnt,4,train,True
10_1_20180507.cnt-1-0,10_1_20180507.cnt-1-0,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-1,10_1_20180507.cnt-1-1,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-2,10_1_20180507.cnt-1-2,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-3,10_1_20180507.cnt-1-3,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-4,10_1_20180507.cnt-1-4,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-5,10_1_20180507.cnt-1-5,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-6,10_1_20180507.cnt-1-6,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-7,10_1_20180507.cnt-1-7,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-8,10_1_20180507.cnt-1-8,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-9,10_1_20180507.cnt-1-9,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-10,10_1_20180507.cnt-1-10,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-11,10_1_20180507.cnt-1-11,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-12,10_1_20180507.cnt-1-12,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-13,10_1_20180507.cnt-1-13,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-14,10_1_20180507.cnt-1-14,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-15,10_1_20180507.cnt-1-15,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-16,10_1_20180507.cnt-1-16,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-17,10_1_20180507.cnt-1-17,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-18,10_1_20180507.cnt-1-18,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-19,10_1_20180507.cnt-1-19,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-20,10_1_20180507.cnt-1-20,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-21,10_1_20180507.cnt-1-21,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-22,10_1_20180507.cnt-1-22,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-23,10_1_20180507.cnt-1-23,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-24,10_1_20180507.cnt-1-24,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-25,10_1_20180507.cnt-1-25,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-26,10_1_20180507.cnt-1-26,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-27,10_1_20180507.cnt-1-27,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-28,10_1_20180507.cnt-1-28,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-29,10_1_20180507.cnt-1-29,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-30,10_1_20180507.cnt-1-30,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-31,10_1_20180507.cnt-1-31,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-32,10_1_20180507.cnt-1-32,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-33,10_1_20180507.cnt-1-33,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-34,10_1_20180507.cnt-1-34,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-35,10_1_20180507.cnt-1-35,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-36,10_1_20180507.cnt-1-36,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-37,10_1_20180507.cnt-1-37,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-38,10_1_20180507.cnt-1-38,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-39,10_1_20180507.cnt-1-39,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-40,10_1_20180507.cnt-1-40,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-41,10_1_20180507.cnt-1-41,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-42,10_1_20180507.cnt-1-42,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-43,10_1_20180507.cnt-1-43,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-44,10_1_20180507.cnt-1-44,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-45,10_1_20180507.cnt-1-45,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-46,10_1_20180507.cnt-1-46,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-47,10_1_20180507.cnt-1-47,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-48,10_1_20180507.cnt-1-48,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-49,10_1_20180507.cnt-1-49,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-50,10_1_20180507.cnt-1-50,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-51,10_1_20180507.cnt-1-51,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-52,10_1_20180507.cnt-1-52,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-53,10_1_20180507.cnt-1-53,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-54,10_1_20180507.cnt-1-54,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-55,10_1_20180507.cnt-1-55,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-56,10_1_20180507.cnt-1-56,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-57,10_1_20180507.cnt-1-57,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-58,10_1_20180507.cnt-1-58,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-59,10_1_20180507.cnt-1-59,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-60,10_1_20180507.cnt-1-60,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-61,10_1_20180507.cnt-1-61,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-62,10_1_20180507.cnt-1-62,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-63,10_1_20180507.cnt-1-63,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-64,10_1_20180507.cnt-1-64,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-65,10_1_20180507.cnt-1-65,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-66,10_1_20180507.cnt-1-66,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-67,10_1_20180507.cnt-1-67,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-68,10_1_20180507.cnt-1-68,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-69,10_1_20180507.cnt-1-69,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-70,10_1_20180507.cnt-1-70,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-71,10_1_20180507.cnt-1-71,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-72,10_1_20180507.cnt-1-72,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-73,10_1_20180507.cnt-1-73,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-74,10_1_20180507.cnt-1-74,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-75,10_1_20180507.cnt-1-75,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-76,10_1_20180507.cnt-1-76,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-77,10_1_20180507.cnt-1-77,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-78,10_1_20180507.cnt-1-78,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-79,10_1_20180507.cnt-1-79,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-80,10_1_20180507.cnt-1-80,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-81,10_1_20180507.cnt-1-81,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-82,10_1_20180507.cnt-1-82,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-83,10_1_20180507.cnt-1-83,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-84,10_1_20180507.cnt-1-84,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-85,10_1_20180507.cnt-1-85,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-86,10_1_20180507.cnt-1-86,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-87,10_1_20180507.cnt-1-87,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-88,10_1_20180507.cnt-1-88,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-89,10_1_20180507.cnt-1-89,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-90,10_1_20180507.cnt-1-90,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-91,10_1_20180507.cnt-1-91,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-92,10_1_20180507.cnt-1-92,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-93,10_1_20180507.cnt-1-93,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-94,10_1_20180507.cnt-1-94,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-1-95,10_1_20180507.cnt-1-95,10,1,10_1_20180507.cnt,1,train,True
10_1_20180507.cnt-2-0,10_1_20180507.cnt-2-0,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-1,10_1_20180507.cnt-2-1,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-2,10_1_20180507.cnt-2-2,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-3,10_1_20180507.cnt-2-3,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-4,10_1_20180507.cnt-2-4,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-5,10_1_20180507.cnt-2-5,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-6,10_1_20180507.cnt-2-6,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-7,10_1_20180507.cnt-2-7,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-8,10_1_20180507.cnt-2-8,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-9,10_1_20180507.cnt-2-9,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-10,10_1_20180507.cnt-2-10,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-11,10_1_20180507.cnt-2-11,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-12,10_1_20180507.cnt-2-12,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-13,10_1_20180507.cnt-2-13,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-14,10_1_20180507.cnt-2-14,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-15,10_1_20180507.cnt-2-15,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-16,10_1_20180507.cnt-2-16,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-17,10_1_20180507.cnt-2-17,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-18,10_1_20180507.cnt-2-18,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-19,10_1_20180507.cnt-2-19,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-20,10_1_20180507.cnt-2-20,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-21,10_1_20180507.cnt-2-21,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-22,10_1_20180507.cnt-2-22,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-23,10_1_20180507.cnt-2-23,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-24,10_1_20180507.cnt-2-24,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-25,10_1_20180507.cnt-2-25,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-26,10_1_20180507.cnt-2-26,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-27,10_1_20180507.cnt-2-27,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-28,10_1_20180507.cnt-2-28,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-29,10_1_20180507.cnt-2-29,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-30,10_1_20180507.cnt-2-30,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-31,10_1_20180507.cnt-2-31,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-32,10_1_20180507.cnt-2-32,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-33,10_1_20180507.cnt-2-33,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-34,10_1_20180507.cnt-2-34,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-35,10_1_20180507.cnt-2-35,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-36,10_1_20180507.cnt-2-36,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-37,10_1_20180507.cnt-2-37,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-38,10_1_20180507.cnt-2-38,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-39,10_1_20180507.cnt-2-39,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-40,10_1_20180507.cnt-2-40,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-41,10_1_20180507.cnt-2-41,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-42,10_1_20180507.cnt-2-42,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-43,10_1_20180507.cnt-2-43,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-44,10_1_20180507.cnt-2-44,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-45,10_1_20180507.cnt-2-45,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-46,10_1_20180507.cnt-2-46,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-47,10_1_20180507.cnt-2-47,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-48,10_1_20180507.cnt-2-48,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-49,10_1_20180507.cnt-2-49,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-50,10_1_20180507.cnt-2-50,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-51,10_1_20180507.cnt-2-51,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-52,10_1_20180507.cnt-2-52,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-53,10_1_20180507.cnt-2-53,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-54,10_1_20180507.cnt-2-54,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-55,10_1_20180507.cnt-2-55,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-56,10_1_20180507.cnt-2-56,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-57,10_1_20180507.cnt-2-57,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-58,10_1_20180507.cnt-2-58,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-59,10_1_20180507.cnt-2-59,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-60,10_1_20180507.cnt-2-60,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-61,10_1_20180507.cnt-2-61,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-62,10_1_20180507.cnt-2-62,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-63,10_1_20180507.cnt-2-63,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-64,10_1_20180507.cnt-2-64,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-65,10_1_20180507.cnt-2-65,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-66,10_1_20180507.cnt-2-66,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-67,10_1_20180507.cnt-2-67,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-68,10_1_20180507.cnt-2-68,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-69,10_1_20180507.cnt-2-69,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-70,10_1_20180507.cnt-2-70,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-71,10_1_20180507.cnt-2-71,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-72,10_1_20180507.cnt-2-72,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-73,10_1_20180507.cnt-2-73,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-74,10_1_20180507.cnt-2-74,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-75,10_1_20180507.cnt-2-75,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-76,10_1_20180507.cnt-2-76,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-77,10_1_20180507.cnt-2-77,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-78,10_1_20180507.cnt-2-78,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-79,10_1_20180507.cnt-2-79,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-80,10_1_20180507.cnt-2-80,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-81,10_1_20180507.cnt-2-81,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-82,10_1_20180507.cnt-2-82,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-83,10_1_20180507.cnt-2-83,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-84,10_1_20180507.cnt-2-84,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-85,10_1_20180507.cnt-2-85,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-86,10_1_20180507.cnt-2-86,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-87,10_1_20180507.cnt-2-87,10,1,10_1_20180507.cnt,3,train,True
10_1_20180507.cnt-2-88,10_1_20180507.cnt-2-88,10,1,10_1_20180507.cnt,3,train,True
